Day of Week Ending,Lineage Bin,Modeltype,Usa Or Hhsregion,Variant,95CI,Share
8-May-21,Other,weighted,7,Other*,97.9-99.7%,0.991322815
15-May-21,Other,weighted,7,Other*,92.8-98.8%,0.966896772
22-May-21,Other,weighted,7,Other*,73.4-93.9%,0.857946455
29-May-21,Other,weighted,7,Other*,56.5-88.7%,0.750547409
5-Jun-21,Other,weighted,7,Other*,38.6-64.6%,0.516668439
12-Jun-21,Other,weighted,7,Other*,21.0-43.2%,0.3130337
19-Jun-21,Other,weighted,7,Other*,10.0-33.6%,0.199266344
26-Jun-21,Other,weighted,7,Other*,4.6-25.3%,0.124318272
3-Jul-21,Other,weighted,7,Other*,2.4-9.6%,0.052018363
10-Jul-21,Other,weighted,7,Other*,3.2-8.3%,0.053191829
17-Jul-21,Other,weighted,7,Other*,1.5-9.1%,0.041642077
24-Jul-21,Other,weighted,7,Other*,1.5-3.9%,0.025437977
31-Jul-21,Other,weighted,7,Other*,0.8-4.1%,0.019999446
7-Aug-21,Other,weighted,7,Other*,0.8-8.2%,0.03102765
14-Aug-21,Other,weighted,7,Other*,0.0-1.0%,0.001561353
21-Aug-21,Other,weighted,7,Other*,0.2-6.5%,0.018002324
28-Aug-21,Other,weighted,7,Other*,0.7-6.7%,0.025900047
4-Sep-21,Other,weighted,7,Other*,0.2-2.9%,0.010421134
11-Sep-21,Other,weighted,7,Other*,0.6-3.0%,0.01426183
18-Sep-21,Other,weighted,7,Other*,0.2-2.0%,0.008341789
25-Sep-21,Other,weighted,7,Other*,0.3-4.4%,0.014684507
2-Oct-21,Other,weighted,7,Other*,0.3-2.4%,0.009834896
9-Oct-21,Other,weighted,7,Other*,0.4-2.3%,0.010773932
16-Oct-21,Other,weighted,7,Other*,0.4-4.6%,0.016972175
23-Oct-21,Other,weighted,7,Other*,0.6-4.2%,0.018326754
30-Oct-21,Other,weighted,7,Other*,0.2-1.8%,0.007558525
6-Nov-21,Other,weighted,7,Other*,0.5-4.2%,0.017296035
13-Nov-21,Other,weighted,7,Other*,0.4-5.2%,0.018522885
20-Nov-21,Other,weighted,7,Other*,0.7-5.6%,0.023857769
27-Nov-21,Other,weighted,7,Other*,0.3-2.7%,0.010507167
4-Dec-21,Other,weighted,7,Other*,0.0-0.7%,0.001715264
11-Dec-21,Other,weighted,7,Other*,0.0-0.9%,0.001964267
18-Dec-21,Other,weighted,7,Other*,0.2-2.9%,0.00969891
25-Dec-21,Other,weighted,7,Other*,0.1-2.8%,0.008667876
1-Jan-22,Other,weighted,7,Other*,0.7-5.4%,0.022723656
8-Jan-22,Other,weighted,7,Other*,0.1-1.4%,0.00445387
15-Jan-22,Other,weighted,7,Other*,0.1-0.6%,0.002261438
22-Jan-22,Other,weighted,7,Other*,0.0-0.3%,0.000542967
29-Jan-22,Other,weighted,7,Other*,0.0-0.2%,0.000136749
5-Feb-22,Other,weighted,7,Other*,NA,0
12-Feb-22,Other,weighted,7,Other*,NA,0
19-Feb-22,Other,weighted,7,Other*,NA,0
26-Feb-22,Other,weighted,7,Other*,0.0-0.8%,0.001181296
5-Mar-22,Other,weighted,7,Other*,NA,0
12-Mar-22,Other,weighted,7,Other*,NA,0
19-Mar-22,Other,weighted,7,Other*,NA,0
26-Mar-22,Other,weighted,7,Other*,NA,0
2-Apr-22,Other,weighted,7,Other*,0.0-2.1%,0.002944325
9-Apr-22,Other,weighted,7,Other*,0.1-3.1%,0.007697719
16-Apr-22,Other,weighted,7,Other*,NA,0
23-Apr-22,Other,weighted,7,Other*,NA,0
30-Apr-22,Other,weighted,7,Other*,0.0-0.9%,0.001519802
7-May-22,Other,weighted,7,Other*,NA,0
14-May-22,Other,weighted,7,Other*,0.0-0.6%,0.000789674
21-May-22,Other,weighted,7,Other*,NA,0
28-May-22,Other,weighted,7,Other*,0.0-1.0%,0.001901864
4-Jun-22,Other,weighted,7,Other*,NA,0
11-Jun-22,Other,weighted,7,Other*,0.0-1.5%,0.002017676
18-Jun-22,Other,weighted,7,Other*,NA,0
25-Jun-22,Other,weighted,7,Other*,NA,0
2-Jul-22,Other,weighted,7,Other*,NA,0
9-Jul-22,Other,weighted,7,Other*,NA,0
16-Jul-22,Other,weighted,7,Other*,NA,0
23-Jul-22,Other,weighted,7,Other*,NA,0
8-May-21,Other,weighted,8,Other*,95.3-98.4%,0.971668422
15-May-21,Other,weighted,8,Other*,89.7-95.7%,0.931388617
22-May-21,Other,weighted,8,Other*,89.0-94.0%,0.917413116
29-May-21,Other,weighted,8,Other*,70.7-84.2%,0.7803303
5-Jun-21,Other,weighted,8,Other*,57.8-76.1%,0.674420357
12-Jun-21,Other,weighted,8,Other*,38.4-58.2%,0.482669681
19-Jun-21,Other,weighted,8,Other*,24.8-53.7%,0.385474026
26-Jun-21,Other,weighted,8,Other*,13.0-34.3%,0.223695114
3-Jul-21,Other,weighted,8,Other*,9.5-19.5%,0.139362723
10-Jul-21,Other,weighted,8,Other*,9.5-17.0%,0.128904745
17-Jul-21,Other,weighted,8,Other*,4.1-10.9%,0.069467522
24-Jul-21,Other,weighted,8,Other*,2.8-5.4%,0.039562888
31-Jul-21,Other,weighted,8,Other*,1.9-5.0%,0.032134201
7-Aug-21,Other,weighted,8,Other*,0.8-4.9%,0.023024961
14-Aug-21,Other,weighted,8,Other*,0.7-4.2%,0.019318664
21-Aug-21,Other,weighted,8,Other*,0.2-1.9%,0.007867488
28-Aug-21,Other,weighted,8,Other*,0.2-4.8%,0.013838217
4-Sep-21,Other,weighted,8,Other*,0.2-3.0%,0.009984608
11-Sep-21,Other,weighted,8,Other*,0.3-1.8%,0.00783913
18-Sep-21,Other,weighted,8,Other*,0.3-2.7%,0.011220447
25-Sep-21,Other,weighted,8,Other*,0.2-1.6%,0.006779479
2-Oct-21,Other,weighted,8,Other*,0.2-1.3%,0.005333337
9-Oct-21,Other,weighted,8,Other*,0.2-3.1%,0.011002555
16-Oct-21,Other,weighted,8,Other*,0.3-2.4%,0.010572035
23-Oct-21,Other,weighted,8,Other*,0.2-2.1%,0.007509895
30-Oct-21,Other,weighted,8,Other*,0.0-1.7%,0.004142309
6-Nov-21,Other,weighted,8,Other*,0.2-3.3%,0.010114982
13-Nov-21,Other,weighted,8,Other*,0.2-3.7%,0.012293038
20-Nov-21,Other,weighted,8,Other*,0.1-3.9%,0.009833766
27-Nov-21,Other,weighted,8,Other*,0.0-0.9%,0.001932256
4-Dec-21,Other,weighted,8,Other*,0.0-0.2%,0.000655009
11-Dec-21,Other,weighted,8,Other*,0.1-1.6%,0.004374895
18-Dec-21,Other,weighted,8,Other*,0.1-7.3%,0.017857801
25-Dec-21,Other,weighted,8,Other*,0.3-11.3%,0.030116566
1-Jan-22,Other,weighted,8,Other*,0.6-16.2%,0.04718234
8-Jan-22,Other,weighted,8,Other*,0.7-10.6%,0.036480699
15-Jan-22,Other,weighted,8,Other*,0.2-2.0%,0.007987783
22-Jan-22,Other,weighted,8,Other*,0.1-3.5%,0.00977636
29-Jan-22,Other,weighted,8,Other*,0.1-2.7%,0.006842689
5-Feb-22,Other,weighted,8,Other*,0.1-3.5%,0.009084595
12-Feb-22,Other,weighted,8,Other*,0.1-3.2%,0.00896331
19-Feb-22,Other,weighted,8,Other*,0.2-4.4%,0.013054781
26-Feb-22,Other,weighted,8,Other*,0.4-1.8%,0.00905649
5-Mar-22,Other,weighted,8,Other*,0.2-3.2%,0.010008893
12-Mar-22,Other,weighted,8,Other*,0.0-2.0%,0.003647443
19-Mar-22,Other,weighted,8,Other*,0.0-2.7%,0.00475565
26-Mar-22,Other,weighted,8,Other*,0.0-2.3%,0.003985662
2-Apr-22,Other,weighted,8,Other*,0.0-4.3%,0.006954116
9-Apr-22,Other,weighted,8,Other*,0.1-1.2%,0.004001375
16-Apr-22,Other,weighted,8,Other*,0.4-1.8%,0.008921645
23-Apr-22,Other,weighted,8,Other*,0.6-2.7%,0.013646062
30-Apr-22,Other,weighted,8,Other*,0.2-1.8%,0.006609634
7-May-22,Other,weighted,8,Other*,0.0-0.5%,0.000467076
14-May-22,Other,weighted,8,Other*,0.0-0.6%,0.001931042
21-May-22,Other,weighted,8,Other*,0.0-1.0%,0.003069153
28-May-22,Other,weighted,8,Other*,0.0-0.4%,0.001127054
4-Jun-22,Other,weighted,8,Other*,0.0-0.6%,0.00159777
11-Jun-22,Other,weighted,8,Other*,0.0-0.4%,0.001033921
18-Jun-22,Other,weighted,8,Other*,0.0-0.4%,0.001030186
25-Jun-22,Other,weighted,8,Other*,0.0-0.5%,0.001216333
2-Jul-22,Other,weighted,8,Other*,0.0-0.5%,0.001137182
9-Jul-22,Other,weighted,8,Other*,0.0-0.3%,0.000263532
16-Jul-22,Other,weighted,8,Other*,0.0-0.4%,0.000708977
23-Jul-22,Other,weighted,8,Other*,NA,0
8-May-21,Other,weighted,9,Other*,94.8-98.5%,0.970210433
15-May-21,Other,weighted,9,Other*,94.3-97.9%,0.964250565
22-May-21,Other,weighted,9,Other*,92.4-97.4%,0.953983545
29-May-21,Other,weighted,9,Other*,84.9-92.1%,0.888437092
5-Jun-21,Other,weighted,9,Other*,71.6-86.6%,0.7988047
12-Jun-21,Other,weighted,9,Other*,62.0-78.9%,0.710023105
19-Jun-21,Other,weighted,9,Other*,50.1-63.0%,0.566408813
26-Jun-21,Other,weighted,9,Other*,32.1-48.9%,0.402481675
3-Jul-21,Other,weighted,9,Other*,21.2-34.2%,0.27346006
10-Jul-21,Other,weighted,9,Other*,12.5-18.9%,0.155359939
17-Jul-21,Other,weighted,9,Other*,8.0-12.1%,0.098610267
24-Jul-21,Other,weighted,9,Other*,4.5-6.4%,0.054264169
31-Jul-21,Other,weighted,9,Other*,3.0-4.5%,0.036873415
7-Aug-21,Other,weighted,9,Other*,1.4-4.6%,0.026767153
14-Aug-21,Other,weighted,9,Other*,0.7-1.6%,0.01121822
21-Aug-21,Other,weighted,9,Other*,0.4-2.0%,0.009921308
28-Aug-21,Other,weighted,9,Other*,0.4-4.5%,0.016046444
4-Sep-21,Other,weighted,9,Other*,0.6-4.4%,0.018231284
11-Sep-21,Other,weighted,9,Other*,0.3-6.4%,0.01882829
18-Sep-21,Other,weighted,9,Other*,0.3-8.0%,0.022813456
25-Sep-21,Other,weighted,9,Other*,0.1-3.8%,0.009987549
2-Oct-21,Other,weighted,9,Other*,0.1-2.6%,0.007493106
9-Oct-21,Other,weighted,9,Other*,0.3-3.0%,0.01198207
16-Oct-21,Other,weighted,9,Other*,0.3-4.6%,0.014919849
23-Oct-21,Other,weighted,9,Other*,0.1-3.7%,0.009886423
30-Oct-21,Other,weighted,9,Other*,0.1-4.7%,0.011614516
6-Nov-21,Other,weighted,9,Other*,0.1-4.9%,0.013340695
13-Nov-21,Other,weighted,9,Other*,0.2-5.1%,0.014974185
20-Nov-21,Other,weighted,9,Other*,0.2-6.9%,0.0174355
27-Nov-21,Other,weighted,9,Other*,0.1-2.8%,0.006683243
4-Dec-21,Other,weighted,9,Other*,0.0-0.7%,0.00107545
11-Dec-21,Other,weighted,9,Other*,0.0-1.0%,0.002212492
18-Dec-21,Other,weighted,9,Other*,0.1-1.8%,0.005789676
25-Dec-21,Other,weighted,9,Other*,0.1-2.0%,0.005522893
1-Jan-22,Other,weighted,9,Other*,0.1-3.2%,0.007865545
8-Jan-22,Other,weighted,9,Other*,0.0-0.5%,0.001799686
15-Jan-22,Other,weighted,9,Other*,0.1-0.6%,0.002459142
22-Jan-22,Other,weighted,9,Other*,0.0-0.2%,0.000391498
29-Jan-22,Other,weighted,9,Other*,0.0-0.2%,0.000659978
5-Feb-22,Other,weighted,9,Other*,0.0-0.1%,0.000239505
12-Feb-22,Other,weighted,9,Other*,0.0-0.1%,0.00016776
19-Feb-22,Other,weighted,9,Other*,0.0-0.5%,0.001356263
26-Feb-22,Other,weighted,9,Other*,0.0-0.1%,0.000495102
5-Mar-22,Other,weighted,9,Other*,NA,0
12-Mar-22,Other,weighted,9,Other*,0.0-0.2%,0.000291104
19-Mar-22,Other,weighted,9,Other*,0.0-0.4%,0.001226963
26-Mar-22,Other,weighted,9,Other*,0.1-0.4%,0.001899403
2-Apr-22,Other,weighted,9,Other*,0.1-0.9%,0.004062781
9-Apr-22,Other,weighted,9,Other*,0.2-0.8%,0.004741307
16-Apr-22,Other,weighted,9,Other*,0.2-0.8%,0.004338009
23-Apr-22,Other,weighted,9,Other*,0.4-1.1%,0.006950009
30-Apr-22,Other,weighted,9,Other*,0.4-1.2%,0.007437684
7-May-22,Other,weighted,9,Other*,0.3-0.8%,0.005061053
14-May-22,Other,weighted,9,Other*,0.3-1.0%,0.005861457
21-May-22,Other,weighted,9,Other*,0.3-1.1%,0.005970805
28-May-22,Other,weighted,9,Other*,0.3-0.7%,0.004566099
4-Jun-22,Other,weighted,9,Other*,0.1-0.6%,0.003225748
11-Jun-22,Other,weighted,9,Other*,0.1-0.5%,0.002620352
18-Jun-22,Other,weighted,9,Other*,0.0-0.3%,0.001146521
25-Jun-22,Other,weighted,9,Other*,0.0-0.3%,0.001301434
2-Jul-22,Other,weighted,9,Other*,0.0-0.1%,0.000240211
9-Jul-22,Other,weighted,9,Other*,0.0-0.2%,0.000325729
16-Jul-22,Other,weighted,9,Other*,NA,0
23-Jul-22,Other,weighted,9,Other*,NA,0
8-May-21,Other,weighted,10,Other*,95.5-99.8%,0.986057043
15-May-21,Other,weighted,10,Other*,94.1-99.7%,0.980929375
22-May-21,Other,weighted,10,Other*,92.7-99.5%,0.97486788
29-May-21,Other,weighted,10,Other*,92.7-98.1%,0.959842861
5-Jun-21,Other,weighted,10,Other*,84.5-95.8%,0.913387537
12-Jun-21,Other,weighted,10,Other*,73.9-96.3%,0.882724762
19-Jun-21,Other,weighted,10,Other*,69.7-90.7%,0.819278479
26-Jun-21,Other,weighted,10,Other*,47.1-86.2%,0.691295981
3-Jul-21,Other,weighted,10,Other*,36.3-59.2%,0.476748616
10-Jul-21,Other,weighted,10,Other*,17.6-41.5%,0.284683675
17-Jul-21,Other,weighted,10,Other*,10.9-27.9%,0.183167651
24-Jul-21,Other,weighted,10,Other*,6.3-10.9%,0.083468914
31-Jul-21,Other,weighted,10,Other*,3.1-5.6%,0.042231292
7-Aug-21,Other,weighted,10,Other*,1.6-4.0%,0.026011605
14-Aug-21,Other,weighted,10,Other*,0.8-1.6%,0.011288167
21-Aug-21,Other,weighted,10,Other*,0.6-1.2%,0.008712752
28-Aug-21,Other,weighted,10,Other*,0.2-1.5%,0.006650811
4-Sep-21,Other,weighted,10,Other*,0.1-0.7%,0.002509627
11-Sep-21,Other,weighted,10,Other*,0.1-2.0%,0.006906083
18-Sep-21,Other,weighted,10,Other*,0.2-1.8%,0.006818687
25-Sep-21,Other,weighted,10,Other*,0.1-1.5%,0.004339274
2-Oct-21,Other,weighted,10,Other*,0.2-1.5%,0.005716547
9-Oct-21,Other,weighted,10,Other*,0.2-1.9%,0.007274478
16-Oct-21,Other,weighted,10,Other*,0.1-2.1%,0.006055206
23-Oct-21,Other,weighted,10,Other*,0.1-1.7%,0.005673154
30-Oct-21,Other,weighted,10,Other*,0.2-2.2%,0.008505597
6-Nov-21,Other,weighted,10,Other*,0.0-1.0%,0.002753463
13-Nov-21,Other,weighted,10,Other*,0.1-3.3%,0.009406921
20-Nov-21,Other,weighted,10,Other*,0.1-2.6%,0.008106512
27-Nov-21,Other,weighted,10,Other*,0.0-1.3%,0.003320585
4-Dec-21,Other,weighted,10,Other*,0.0-0.6%,0.000925319
11-Dec-21,Other,weighted,10,Other*,0.0-0.3%,0.000434301
18-Dec-21,Other,weighted,10,Other*,0.9-5.5%,0.024880065
25-Dec-21,Other,weighted,10,Other*,0.4-2.2%,0.010756442
1-Jan-22,Other,weighted,10,Other*,0.2-1.3%,0.005512939
8-Jan-22,Other,weighted,10,Other*,0.1-1.3%,0.004578137
15-Jan-22,Other,weighted,10,Other*,0.1-0.5%,0.002156011
22-Jan-22,Other,weighted,10,Other*,0.0-0.8%,0.001928506
29-Jan-22,Other,weighted,10,Other*,0.1-15.3%,0.02745718
5-Feb-22,Other,weighted,10,Other*,0.0-0.2%,0.000336397
12-Feb-22,Other,weighted,10,Other*,NA,0
19-Feb-22,Other,weighted,10,Other*,NA,0
26-Feb-22,Other,weighted,10,Other*,0.0-0.9%,0.002004102
5-Mar-22,Other,weighted,10,Other*,0.1-0.8%,0.003890915
12-Mar-22,Other,weighted,10,Other*,0.1-0.9%,0.002978258
19-Mar-22,Other,weighted,10,Other*,0.0-0.6%,0.00149538
26-Mar-22,Other,weighted,10,Other*,NA,0
2-Apr-22,Other,weighted,10,Other*,0.0-0.6%,0.001467966
9-Apr-22,Other,weighted,10,Other*,NA,0
16-Apr-22,Other,weighted,10,Other*,0.0-0.8%,0.001148979
23-Apr-22,Other,weighted,10,Other*,0.1-0.8%,0.003556459
30-Apr-22,Other,weighted,10,Other*,0.0-0.4%,0.001053251
7-May-22,Other,weighted,10,Other*,0.1-0.8%,0.003049335
14-May-22,Other,weighted,10,Other*,0.0-0.5%,0.001530397
21-May-22,Other,weighted,10,Other*,0.1-0.9%,0.00338663
28-May-22,Other,weighted,10,Other*,0.0-0.4%,0.000694468
4-Jun-22,Other,weighted,10,Other*,0.2-1.1%,0.00529348
11-Jun-22,Other,weighted,10,Other*,0.0-0.9%,0.002528254
18-Jun-22,Other,weighted,10,Other*,NA,0
25-Jun-22,Other,weighted,10,Other*,0.0-0.3%,0.000413522
2-Jul-22,Other,weighted,10,Other*,NA,0
9-Jul-22,Other,weighted,10,Other*,NA,0
16-Jul-22,Other,weighted,10,Other*,NA,0
23-Jul-22,Other,weighted,10,Other*,NA,0
30-Jul-22,VBM,smoothed,USA,B.1.617.2,0.0-0.0%,3.58E-08
6-Aug-22,VBM,smoothed,USA,B.1.617.2,0.0-0.0%,1.16E-08
13-Aug-22,VBM,smoothed,USA,B.1.617.2,0.0-0.0%,3.71E-09
30-Jul-22,VBM,smoothed,1,B.1.617.2,0.0-0.0%,1.28E-08
6-Aug-22,VBM,smoothed,1,B.1.617.2,0.0-0.0%,4.07E-09
13-Aug-22,VBM,smoothed,1,B.1.617.2,0.0-0.0%,1.27E-09
30-Jul-22,VBM,smoothed,2,B.1.617.2,0.0-0.0%,8.28E-09
6-Aug-22,VBM,smoothed,2,B.1.617.2,0.0-0.0%,2.62E-09
13-Aug-22,VBM,smoothed,2,B.1.617.2,0.0-0.0%,8.14E-10
30-Jul-22,VBM,smoothed,3,B.1.617.2,0.0-0.0%,4.51E-08
6-Aug-22,VBM,smoothed,3,B.1.617.2,0.0-0.0%,1.45E-08
13-Aug-22,VBM,smoothed,3,B.1.617.2,0.0-0.0%,4.57E-09
30-Jul-22,VBM,smoothed,4,B.1.617.2,0.0-0.0%,1.03E-08
6-Aug-22,VBM,smoothed,4,B.1.617.2,0.0-0.0%,3.34E-09
13-Aug-22,VBM,smoothed,4,B.1.617.2,0.0-0.0%,1.06E-09
30-Jul-22,VBM,smoothed,5,B.1.617.2,0.0-0.0%,9.53E-08
6-Aug-22,VBM,smoothed,5,B.1.617.2,0.0-0.0%,3.08E-08
13-Aug-22,VBM,smoothed,5,B.1.617.2,0.0-0.0%,9.76E-09
30-Jul-22,VBM,smoothed,6,B.1.617.2,0.0-0.0%,8.19E-09
6-Aug-22,VBM,smoothed,6,B.1.617.2,0.0-0.0%,2.66E-09
13-Aug-22,VBM,smoothed,6,B.1.617.2,0.0-0.0%,8.53E-10
30-Jul-22,VBM,smoothed,7,B.1.617.2,0.0-0.0%,9.37E-08
6-Aug-22,VBM,smoothed,7,B.1.617.2,0.0-0.0%,3.07E-08
13-Aug-22,VBM,smoothed,7,B.1.617.2,0.0-0.0%,9.83E-09
30-Jul-22,VBM,smoothed,8,B.1.617.2,0.0-0.0%,5.92E-08
6-Aug-22,VBM,smoothed,8,B.1.617.2,0.0-0.0%,1.90E-08
13-Aug-22,VBM,smoothed,8,B.1.617.2,0.0-0.0%,6.02E-09
30-Jul-22,VBM,smoothed,9,B.1.617.2,0.0-0.0%,1.45E-08
6-Aug-22,VBM,smoothed,9,B.1.617.2,0.0-0.0%,4.67E-09
13-Aug-22,VBM,smoothed,9,B.1.617.2,0.0-0.0%,1.48E-09
30-Jul-22,VBM,smoothed,10,B.1.617.2,0.0-0.0%,4.77E-08
6-Aug-22,VBM,smoothed,10,B.1.617.2,0.0-0.0%,1.54E-08
13-Aug-22,VBM,smoothed,10,B.1.617.2,0.0-0.0%,4.86E-09
8-May-21,VBM,weighted,USA,B.1.617.2,1.4-2.2%,0.017566934
15-May-21,VBM,weighted,USA,B.1.617.2,1.9-3.1%,0.024111263
22-May-21,VBM,weighted,USA,B.1.617.2,3.1-4.9%,0.039073441
29-May-21,VBM,weighted,USA,B.1.617.2,5.6-9.0%,0.071737409
5-Jun-21,VBM,weighted,USA,B.1.617.2,11.1-17.7%,0.142010435
12-Jun-21,VBM,weighted,USA,B.1.617.2,21.8-30.5%,0.259673059
19-Jun-21,VBM,weighted,USA,B.1.617.2,32.3-43.1%,0.376210839
26-Jun-21,VBM,weighted,USA,B.1.617.2,49.7-59.8%,0.548111916
3-Jul-21,VBM,weighted,USA,B.1.617.2,67.3-73.5%,0.704645216
10-Jul-21,VBM,weighted,USA,B.1.617.2,80.0-84.1%,0.821146488
17-Jul-21,VBM,weighted,USA,B.1.617.2,85.8-89.3%,0.876451612
24-Jul-21,VBM,weighted,USA,B.1.617.2,93.6-95.0%,0.943152845
31-Jul-21,VBM,weighted,USA,B.1.617.2,95.7-97.0%,0.963561833
7-Aug-21,VBM,weighted,USA,B.1.617.2,95.4-97.3%,0.964796662
14-Aug-21,VBM,weighted,USA,B.1.617.2,98.4-99.0%,0.987050235
21-Aug-21,VBM,weighted,USA,B.1.617.2,97.9-99.0%,0.985133946
28-Aug-21,VBM,weighted,USA,B.1.617.2,96.8-98.6%,0.977914393
4-Sep-21,VBM,weighted,USA,B.1.617.2,98.1-99.1%,0.987107575
11-Sep-21,VBM,weighted,USA,B.1.617.2,98.2-99.2%,0.987505853
18-Sep-21,VBM,weighted,USA,B.1.617.2,97.6-98.9%,0.983464301
25-Sep-21,VBM,weighted,USA,B.1.617.2,98.0-99.1%,0.986126661
2-Oct-21,VBM,weighted,USA,B.1.617.2,97.9-99.0%,0.985421598
9-Oct-21,VBM,weighted,USA,B.1.617.2,97.7-98.8%,0.983415127
16-Oct-21,VBM,weighted,USA,B.1.617.2,97.9-99.0%,0.985703349
23-Oct-21,VBM,weighted,USA,B.1.617.2,97.8-99.0%,0.984699607
30-Oct-21,VBM,weighted,USA,B.1.617.2,98.3-99.2%,0.987998188
6-Nov-21,VBM,weighted,USA,B.1.617.2,97.3-98.7%,0.98078692
13-Nov-21,VBM,weighted,USA,B.1.617.2,97.5-98.7%,0.981831193
20-Nov-21,VBM,weighted,USA,B.1.617.2,97.1-98.5%,0.978657842
27-Nov-21,VBM,weighted,USA,B.1.617.2,98.3-99.2%,0.988219142
4-Dec-21,VBM,weighted,USA,B.1.617.2,98.4-99.3%,0.989071667
11-Dec-21,VBM,weighted,USA,B.1.617.2,88.6-94.5%,0.918776333
18-Dec-21,VBM,weighted,USA,B.1.617.2,56.3-66.7%,0.615824401
25-Dec-21,VBM,weighted,USA,B.1.617.2,22.0-30.2%,0.259426713
1-Jan-22,VBM,weighted,USA,B.1.617.2,8.5-11.8%,0.100630902
8-Jan-22,VBM,weighted,USA,B.1.617.2,3.6-5.4%,0.044317462
15-Jan-22,VBM,weighted,USA,B.1.617.2,1.6-2.2%,0.01892047
22-Jan-22,VBM,weighted,USA,B.1.617.2,0.6-1.1%,0.008275801
29-Jan-22,VBM,weighted,USA,B.1.617.2,0.4-0.6%,0.005162617
5-Feb-22,VBM,weighted,USA,B.1.617.2,0.2-0.3%,0.002224477
12-Feb-22,VBM,weighted,USA,B.1.617.2,0.1-0.2%,0.001432612
19-Feb-22,VBM,weighted,USA,B.1.617.2,0.1-0.2%,0.001063413
26-Feb-22,VBM,weighted,USA,B.1.617.2,0.1-0.3%,0.001809501
5-Mar-22,VBM,weighted,USA,B.1.617.2,0.0-0.2%,0.001191951
12-Mar-22,VBM,weighted,USA,B.1.617.2,0.0-0.2%,0.000884948
19-Mar-22,VBM,weighted,USA,B.1.617.2,0.0-0.4%,0.001414871
26-Mar-22,VBM,weighted,USA,B.1.617.2,0.0-0.2%,0.000766561
2-Apr-22,VBM,weighted,USA,B.1.617.2,0.0-0.1%,0.000307997
9-Apr-22,VBM,weighted,USA,B.1.617.2,0.0-0.1%,0.000173369
16-Apr-22,VBM,weighted,USA,B.1.617.2,0.0-0.1%,0.000300619
23-Apr-22,VBM,weighted,USA,B.1.617.2,0.0-0.1%,0.000176716
30-Apr-22,VBM,weighted,USA,B.1.617.2,0.0-0.0%,0.000103444
7-May-22,VBM,weighted,USA,B.1.617.2,NA,0
14-May-22,VBM,weighted,USA,B.1.617.2,0.0-0.0%,9.04E-05
21-May-22,VBM,weighted,USA,B.1.617.2,0.0-0.0%,0.000133871
28-May-22,VBM,weighted,USA,B.1.617.2,NA,0
4-Jun-22,VBM,weighted,USA,B.1.617.2,0.0-0.1%,0.000184238
11-Jun-22,VBM,weighted,USA,B.1.617.2,NA,0
18-Jun-22,VBM,weighted,USA,B.1.617.2,NA,0
25-Jun-22,VBM,weighted,USA,B.1.617.2,0.0-0.0%,1.24E-05
2-Jul-22,VBM,weighted,USA,B.1.617.2,0.0-0.0%,4.37E-05
9-Jul-22,VBM,weighted,USA,B.1.617.2,NA,0
16-Jul-22,VBM,weighted,USA,B.1.617.2,NA,0
23-Jul-22,VBM,weighted,USA,B.1.617.2,NA,0
8-May-21,VBM,weighted,1,B.1.617.2,1.1-2.3%,0.016124986
15-May-21,VBM,weighted,1,B.1.617.2,1.4-4.1%,0.02491774
22-May-21,VBM,weighted,1,B.1.617.2,2.8-6.4%,0.043214269
29-May-21,VBM,weighted,1,B.1.617.2,3.7-9.0%,0.059442975
5-Jun-21,VBM,weighted,1,B.1.617.2,3.4-13.4%,0.072779864
12-Jun-21,VBM,weighted,1,B.1.617.2,2.6-8.1%,0.048553776
19-Jun-21,VBM,weighted,1,B.1.617.2,18.9-32.6%,0.252838582
26-Jun-21,VBM,weighted,1,B.1.617.2,25.0-43.6%,0.338290036
3-Jul-21,VBM,weighted,1,B.1.617.2,43.8-59.1%,0.514398754
10-Jul-21,VBM,weighted,1,B.1.617.2,70.8-84.0%,0.779033482
17-Jul-21,VBM,weighted,1,B.1.617.2,87.9-94.0%,0.912685215
24-Jul-21,VBM,weighted,1,B.1.617.2,93.0-97.3%,0.954674423
31-Jul-21,VBM,weighted,1,B.1.617.2,93.0-97.2%,0.95410037
7-Aug-21,VBM,weighted,1,B.1.617.2,96.6-98.6%,0.977859735
14-Aug-21,VBM,weighted,1,B.1.617.2,98.0-99.2%,0.986499727
21-Aug-21,VBM,weighted,1,B.1.617.2,97.3-99.2%,0.984680772
28-Aug-21,VBM,weighted,1,B.1.617.2,97.4-99.6%,0.988817573
4-Sep-21,VBM,weighted,1,B.1.617.2,98.8-99.8%,0.99468857
11-Sep-21,VBM,weighted,1,B.1.617.2,99.5-99.9%,0.997585833
18-Sep-21,VBM,weighted,1,B.1.617.2,99.1-99.9%,0.996890247
25-Sep-21,VBM,weighted,1,B.1.617.2,98.1-99.9%,0.994002998
2-Oct-21,VBM,weighted,1,B.1.617.2,97.0-99.8%,0.989621282
9-Oct-21,VBM,weighted,1,B.1.617.2,98.2-99.9%,0.993912578
16-Oct-21,VBM,weighted,1,B.1.617.2,98.5-99.9%,0.994606078
23-Oct-21,VBM,weighted,1,B.1.617.2,98.1-99.9%,0.993709207
30-Oct-21,VBM,weighted,1,B.1.617.2,97.8-99.8%,0.99233526
